Detected kernel version 4.15.0, which is below the recommended minimum of 5.5.0; this can cause the process to hang. It is recommended to upgrade the kernel to the minimum version or higher.
min2
SimMTM
input_len:336
backbone:vanilla
encoder_depth:1
mask_size:336
mask_rate:0.25
mask_num:3
is_decomp:True
is_norm:True
CI:True
part:s
decomp:fft
st_sep:3.5
topk:25
epoch: 1/20
tensor(2.9814, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5383, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3045, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2782, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2785, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4056, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3318, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2985, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3015, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3805, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4571, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5006, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2993, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3174, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3391, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2794, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4194, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3299, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3227, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3046, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4026, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2449, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3347, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3445, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3361, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2897, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2758, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2772, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2572, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3608, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4980, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2685, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3155, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3359, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5901, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3042, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2835, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3442, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2806, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3056, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3234, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3428, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3315, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2896, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3456, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4412, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1942, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3402, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3082, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3186, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2637, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2982, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3183, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3821, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3560, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2992, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2661, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2984, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3924, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2502, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2698, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3147, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4760, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3100, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4574, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3145, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4503, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3095, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3045, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3717, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4027, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2913, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3779, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3312, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3297, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2965, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4478, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3311, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3984, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3984, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3483, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3317, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3444, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3329, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2649, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3011, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2655, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3308, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3277, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3243, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2992, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2590, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3167, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3043, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2825, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7343, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2579, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2478, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3060, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2631, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4103, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2496, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3146, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3581, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3339, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2836, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2880, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6138, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3340, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3086, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2640, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3185, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3979, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3369, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2651, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2454, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4011, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3588, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2644, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2613, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3023, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2813, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3588, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2854, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2547, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4980, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2888, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4341, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2323, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2924, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3302, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4340, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2753, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3702, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2936, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3842, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3752, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2613, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3858, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2892, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2800, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3837, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4295, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4746, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3703, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2322, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4465, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3428, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3168, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3042, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3141, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3378, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3536, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2751, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3759, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4489, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2896, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2674, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2900, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2830, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2670, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3733, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3466, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3050, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2828, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3728, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3477, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3357, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3846, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2568, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2300, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3254, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2540, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3105, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3093, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3679, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2942, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3379, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3235, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2485, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3192, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3805, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4371, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3098, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4180, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2909, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2852, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3745, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3720, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2270, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3781, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3172, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3104, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4230, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3436, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3857, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3364, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3449, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3693, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3276, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3451, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2486, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2989, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4566, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3760, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2514, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3317, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3238, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2110, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2956, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3323, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4956, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3361, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3414, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3123, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3955, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3845, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2986, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3564, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2555, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3171, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3343, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3692, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3800, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2918, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4721, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3266, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2860, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4268, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3193, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3243, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2443, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3825, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3661, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3551, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3283, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2777, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4325, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3083, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2913, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2806, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3371, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3521, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3397, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2576, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2607, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2937, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3180, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2399, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1888, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2563, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3167, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2987, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3491, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2785, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3670, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2505, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2808, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3077, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3941, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3933, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3746, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3069, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2538, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3602, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2692, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3761, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3250, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3718, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3393, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2448, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3876, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3366, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2968, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3530, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3796, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2732, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3645, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3352, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3305, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4018, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3196, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4577, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3279, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2372, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2814, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2519, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4362, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3218, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3016, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3074, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3280, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2371, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2705, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3422, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3480, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3603, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2551, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3331, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3451, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3465, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4565, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2822, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3197, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3082, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2729, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3276, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3353, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2878, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2867, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4152, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3393, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3880, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4975, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3870, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4492, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2933, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3155, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2463, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5409, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3055, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3190, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2807, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3951, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3276, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2758, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2653, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2561, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2604, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3265, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2842, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2796, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5017, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2504, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2892, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3302, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2501, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3935, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3172, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2103, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3003, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3235, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2991, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3143, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3600, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3248, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3057, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3163, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3346, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4351, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4039, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3353, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3321, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2442, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2692, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2879, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2720, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2642, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2621, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3048, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3231, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3706, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3437, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3658, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4313, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2787, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3369, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2783, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4430, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3350, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3656, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3387, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2786, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3840, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3650, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3473, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3237, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2417, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4741, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3001, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3580, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3724, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3834, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2750, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2515, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4103, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2885, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3179, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4699, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3286, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3072, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3804, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2473, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2938, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3139, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2871, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3380, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3152, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3131, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2685, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3027, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2334, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3513, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3500, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2893, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4874, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2149, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2842, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2953, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2370, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3716, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3316, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3342, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2835, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3383, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3033, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2392, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3400, device='cuda:0', grad_fn=<AddBackward0>)
