Detected kernel version 4.15.0, which is below the recommended minimum of 5.5.0; this can cause the process to hang. It is recommended to upgrade the kernel to the minimum version or higher.
hour1
SimMTM
input_len:336
backbone:vanilla
encoder_depth:1
mask_size:336
mask_rate:0.25
mask_num:3
is_decomp:True
is_norm:True
CI:True
part:s
decomp:fft
st_sep:3.5
topk:25
epoch: 1/20
tensor(3.2189, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4717, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6033, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4163, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3898, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5622, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4962, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4510, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4475, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7302, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4313, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4780, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4760, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4777, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5835, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5809, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4774, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4555, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7252, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5013, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6447, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4810, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4936, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4661, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4891, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5929, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4971, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4031, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5027, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4429, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4155, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4699, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6030, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4755, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.9384, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4782, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4479, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4487, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4995, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4498, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4082, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4303, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3921, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4605, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4465, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4479, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5472, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4499, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4297, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6381, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5060, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4115, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5601, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5366, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4674, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7472, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5493, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4544, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5755, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4887, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4646, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5395, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4622, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6944, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4362, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4860, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5377, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5835, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5563, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4885, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6072, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4520, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4293, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4231, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4404, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4655, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5047, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5393, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4193, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5707, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5653, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4539, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7951, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4383, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4065, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4868, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5062, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5995, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5250, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6485, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4956, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4430, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4521, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5790, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8226, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4738, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4320, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4927, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4933, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5006, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5887, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5983, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5230, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4521, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5556, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5974, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5544, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4669, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5457, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5422, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4193, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4475, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4412, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5381, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5295, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4957, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5232, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4757, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7570, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4678, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4460, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4480, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4422, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5593, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5218, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4978, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5760, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5116, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3919, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6376, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5018, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5037, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4717, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4572, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5238, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4536, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6659, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5227, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5354, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4676, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6404, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6613, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6083, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4431, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4608, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5550, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5819, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4689, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5945, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5300, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4720, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4981, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4651, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7835, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4818, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5015, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5183, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5312, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5865, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4674, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5182, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7797, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4815, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4594, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5244, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5271, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5364, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4762, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3672, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5753, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5252, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4295, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5644, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5099, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5003, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4896, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5291, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4921, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4174, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5563, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5071, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5935, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5428, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5722, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5238, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4356, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6915, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5455, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4982, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5500, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5595, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4769, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4502, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4998, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4282, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5469, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5879, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4605, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4772, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4797, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4511, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5959, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5020, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5801, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5192, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4647, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4447, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5880, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5029, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4619, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4718, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4329, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4708, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5981, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5109, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4556, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5614, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5585, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4562, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4044, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4618, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5540, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4918, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4907, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6704, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5604, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5487, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4981, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4936, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4822, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7177, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5877, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6888, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4441, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5801, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4628, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4697, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5401, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6690, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6524, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7520, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5502, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5658, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6330, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5092, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4178, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5959, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4754, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5183, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5053, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4898, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4435, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5406, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4743, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5332, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5605, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4890, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4634, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4191, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5623, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5873, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4846, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4936, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5248, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4071, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5044, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3967, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6317, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4202, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5197, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5767, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7004, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6630, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4340, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5067, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5825, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6551, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6030, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5220, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5487, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5130, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4118, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3829, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6352, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4319, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5498, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4182, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5175, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4875, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6996, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4935, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4987, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5194, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4769, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5690, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5728, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5318, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6505, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5015, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4024, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6710, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5903, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4731, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3741, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4267, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6681, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3905, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5139, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4530, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4835, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5713, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5180, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3935, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6693, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5823, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4942, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6080, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4247, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4051, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6151, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5118, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5199, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4496, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4833, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4544, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5507, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5318, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5500, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5541, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5845, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4549, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4865, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4304, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5069, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5141, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4277, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4884, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4340, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4569, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4574, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4217, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5973, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6019, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4078, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4491, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5103, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5915, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3815, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5609, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4791, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5332, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4589, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6735, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5724, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4566, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4830, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6199, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6742, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5862, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4536, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4818, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4600, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5528, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4092, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4307, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5024, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4904, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4820, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5396, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5899, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4862, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4041, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4235, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6104, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5593, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5456, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4923, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6519, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4418, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4852, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4536, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4588, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5226, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4611, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5093, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5894, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4834, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4956, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5259, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4456, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7244, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5239, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4968, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4228, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4077, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6804, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5726, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6247, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5034, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6108, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4842, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7324, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5029, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4136, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4873, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4460, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4386, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4162, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6479, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4676, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4575, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6554, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4002, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5294, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4990, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4994, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4168, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4320, device='cuda:0', grad_fn=<AddBackward0>)
